incident_id,incident_date,state,city_or_county,address,victims_killed,victims_injured,suspects_killed,suspects_injured,suspects_arrested,date
2615616,"June 3, 2023",Virginia,Roanoke,600 block of Harrison Avenue NW,1,0,0,0,0,2023-06-03
2615022,"June 2, 2023",Virginia,Portsmouth,1600 block of South St,0,1,0,0,0,2023-06-02
2614267,"June 1, 2023",Virginia,Newport News,41st St and Roanoke Ave,1,0,0,0,0,2023-06-01
2614235,"June 1, 2023",Virginia,Amherst,Lexington Turnpike and Sandidges Rd,0,0,1,0,0,2023-06-01
2614269,"June 1, 2023",Virginia,Portsmouth,3500 King St,1,0,0,0,2,2023-06-01
2615031,"June 1, 2023",Virginia,Hampton,I-64 and Hampton Roads Center Pkwy,0,1,0,0,0,2023-06-01
2613532,"May 31, 2023",Virginia,Richmond,6901 Messer Rd,0,0,0,0,1,2023-05-31
2614262,"May 31, 2023",Virginia,Newport News,1100 block of 28th St,0,1,0,0,0,2023-05-31
2613583,"May 31, 2023",Virginia,Alexandria,5400 block of Richenbacher Ave,0,2,0,0,0,2023-05-31
2614260,"May 31, 2023",Virginia,Scottsville,5295 Jefferson Mill Rd,0,0,0,1,1,2023-05-31
2613573,"May 30, 2023",Virginia,Newport News,1100 block of 33rd St,0,1,0,0,0,2023-05-30
2613519,"May 30, 2023",Virginia,Dublin,5997 Wilderness Rd,2,0,0,0,0,2023-05-30
2611382,"May 29, 2023",Virginia,Falls Church,2206 Pimmit Run Ln,1,0,0,0,2,2023-05-29
2611585,"May 29, 2023",Virginia,Richmond (North Chesterfield),6300 Pewter Ave,0,1,0,0,0,2023-05-29
2610601,"May 28, 2023",Virginia,Portsmouth,10 block of Pawnee Cir,0,1,0,0,1,2023-05-28
2614985,"May 28, 2023",Virginia,Newport News,300 block of Main St,0,1,0,0,0,2023-05-28
2611611,"May 28, 2023",Virginia,Hampton,E Pembroke Ave and S First St,0,1,0,0,0,2023-05-28
2631895,"May 27, 2023",Virginia,Tappahannock,1735 Tappahannock Blvd,0,1,0,1,2,2023-05-27
2609730,"May 27, 2023",Virginia,Petersburg,13 S South St,0,2,0,0,0,2023-05-27
2609840,"May 27, 2023",Virginia,Chesapeake,100 Providence Rd,0,1,0,0,1,2023-05-27
2610599,"May 27, 2023",Virginia,Charlottesville,766 Prospect Ave,0,1,0,0,0,2023-05-27
2609796,"May 27, 2023",Virginia,Petersburg,1400 block of Talley Ave,1,0,0,0,1,2023-05-27
2613488,"May 26, 2023",Virginia,Manassas,8025 Ashland Ave,0,1,0,0,0,2023-05-26
2609035,"May 26, 2023",Virginia,Petersburg (South Chesterfield),19200 block of Brevard Dr,1,1,0,0,1,2023-05-26
2609754,"May 26, 2023",Virginia,Virginia Beach,Wesleyan Dr and Diamond Springs Rd,0,2,0,0,0,2023-05-26
2608830,"May 26, 2023",Virginia,Woodbridge,14723 Birchdale Ave,3,1,0,0,1,2023-05-26
2609650,"May 26, 2023",Virginia,Arlington,700 block of 12th St S,0,0,0,0,1,2023-05-26
2609101,"May 26, 2023",Virginia,Salem,4440 Catawba Valley Dr,1,0,1,0,0,2023-05-26
2609167,"May 26, 2023",Virginia,Richmond,6400 block of Hull St Rd,0,1,0,0,0,2023-05-26
2608040,"May 25, 2023",Virginia,Suffolk,2200 block of E Washington St,0,1,0,0,0,2023-05-25
2609113,"May 25, 2023",Virginia,Newport News,414 Turlington Rd,0,1,0,0,1,2023-05-25
2609123,"May 25, 2023",Virginia,Newport News,I-64,0,1,0,0,0,2023-05-25
2608990,"May 25, 2023",Virginia,Richmond,1000 block of German School Rd,0,1,0,0,0,2023-05-25
2609003,"May 25, 2023",Virginia,Richmond,4901 Wood Thrush Cir,0,3,0,0,0,2023-05-25
2612472,"May 24, 2023",Virginia,Petersburg,2151 Jamestown Dr,1,0,0,0,1,2023-05-24
2607982,"May 24, 2023",Virginia,New Canton,25000 block of N James Madison Hwy,1,1,0,0,1,2023-05-24
2606335,"May 23, 2023",Virginia,Richmond,2800 block of Ellwood Ave,1,0,0,0,0,2023-05-23
2606098,"May 23, 2023",Virginia,Richmond,5900 block of Queens Thorpe Ct,1,0,0,0,0,2023-05-23
2607352,"May 23, 2023",Virginia,Richmond,2400 block of Terminal Ave,1,0,0,0,0,2023-05-23
2607356,"May 23, 2023",Virginia,Jarratt,400 block of S Braxton Ave,1,1,0,0,1,2023-05-23
2605082,"May 22, 2023",Virginia,Hampton,3300 W Mercury Blvd,0,1,0,0,1,2023-05-22
2604536,"May 21, 2023",Virginia,Woodbridge,15000 block of Lost Canyon Ct,1,0,0,0,1,2023-05-21
2604497,"May 21, 2023",Virginia,Manassas,7900 block of Minor Hill Rd,1,0,0,0,1,2023-05-21
2604375,"May 21, 2023",Virginia,Danville,1575 Richmond Blvd,1,1,0,0,1,2023-05-21
2605070,"May 20, 2023",Virginia,Norfolk,3100 block of Lyons Ave,0,1,0,0,0,2023-05-20
2604372,"May 20, 2023",Virginia,Hampton,700 block of Milford Ave,0,1,0,0,0,2023-05-20
2606150,"May 19, 2023",Virginia,Front Royal,Strasburg Rd,0,1,0,0,1,2023-05-19
2602735,"May 19, 2023",Virginia,Fredericksburg,6320 Harrison Rd,0,0,0,0,1,2023-05-19
2602733,"May 19, 2023",Virginia,Richmond,3400 block of Howard Rd,1,0,0,0,1,2023-05-19
2602607,"May 19, 2023",Virginia,Ruther Glen,17854 Meriwether Lewis Dr,1,0,1,0,0,2023-05-19
2602744,"May 18, 2023",Virginia,Norfolk,730 Spotswood Ave,0,0,0,0,1,2023-05-18
2601931,"May 18, 2023",Virginia,Richmond,1200 block of Hickory St,0,1,0,0,0,2023-05-18
2601231,"May 17, 2023",Virginia,Portsmouth,900 block of Suburban Pkwy,0,2,0,0,0,2023-05-17
2601078,"May 17, 2023",Virginia,Richmond,900 block of Mosby St,0,1,0,0,1,2023-05-17
2601796,"May 17, 2023",Virginia,Richmond,4800 block of Warrick Rd,0,1,0,0,0,2023-05-17
2602750,"May 17, 2023",Virginia,Hampton,Buckroe Ave and N 1st St,0,1,0,0,1,2023-05-17
2600350,"May 16, 2023",Virginia,Chesapeake,841 Canal Dr,0,1,0,0,0,2023-05-16
2600273,"May 16, 2023",Virginia,Glen Allen,9500 Norfolk St,0,0,0,0,0,2023-05-16
2600267,"May 16, 2023",Virginia,Alexandria,7900 block of Janna Lee Ave,0,1,0,0,0,2023-05-16
2600408,"May 16, 2023",Virginia,Richmond,3100 block of 5th Ave,0,2,0,0,0,2023-05-16
2599767,"May 16, 2023",Virginia,Alexandria,N Fayette St and Wythe St,0,1,0,0,0,2023-05-16
2600338,"May 16, 2023",Virginia,Hampton,400 block of Alleghany Rd,2,0,0,0,1,2023-05-16
2630821,"May 15, 2023",Virginia,Henrico (Highland Springs),600 block of Summer Ct,1,0,0,0,2,2023-05-15
2599362,"May 15, 2023",Virginia,Newport News,1000 block of 37th St,0,1,0,0,0,2023-05-15
2598139,"May 14, 2023",Virginia,Stuarts Draft,2900 block of Stuarts Draft Hwy,0,1,0,1,1,2023-05-14
2599386,"May 14, 2023",Virginia,Danville,700 block of Hughes St,1,0,0,0,1,2023-05-14
2598148,"May 14, 2023",Virginia,Norfolk,4700 block of Killam Ave,1,2,0,0,0,2023-05-14
2598152,"May 13, 2023",Virginia,Portsmouth,1000 block of Frederick Blvd,0,1,0,0,0,2023-05-13
2597473,"May 13, 2023",Virginia,South Boston,1600 block of Jeffress Blvd,0,1,0,0,0,2023-05-13
2597462,"May 13, 2023",Virginia,South Boston,1200 block of Ash Ave,0,1,0,0,0,2023-05-13
2598155,"May 13, 2023",Virginia,Roanoke,4500 block of Melrose Ave NW,0,1,0,0,0,2023-05-13
2597458,"May 12, 2023",Virginia,Henrico,1600 block of Azrock Ct,1,0,0,0,0,2023-05-12
2596539,"May 12, 2023",Virginia,Roanoke,1919 10th St NW,0,1,0,0,1,2023-05-12
2597476,"May 12, 2023",Virginia,Rocky Mount,1555 N Main St,1,0,0,0,1,2023-05-12
2596319,"May 12, 2023",Virginia,Suffolk,1000 block of Marsh Pointe Dr,1,0,0,0,0,2023-05-12
2596571,"May 12, 2023",Virginia,Lynchburg,1500 block of Longview Rd,0,0,0,1,1,2023-05-12
2595682,"May 11, 2023",Virginia,Richmond,2605 Hull St Rd,0,1,0,0,0,2023-05-11
2596502,"May 11, 2023",Virginia,Colonial Heights,Dupuy Ave and Meridian Ave,0,1,0,0,2,2023-05-11
2595172,"May 11, 2023",Virginia,Alexandria,6300 block of Richmond Hwy,0,0,1,0,0,2023-05-11
2596248,"May 11, 2023",Virginia,Norfolk,1088 W 26th St,1,1,0,0,1,2023-05-11
2594362,"May 10, 2023",Virginia,Falls Church (Baileys Crossroads),3337 Glen Carlyn Dr,0,1,0,0,0,2023-05-10
2594642,"May 10, 2023",Virginia,Gretna,201 Coffey St,0,0,0,0,1,2023-05-10
2593846,"May 10, 2023",Virginia,Richmond,1300 E Marshall St,1,0,0,0,1,2023-05-10
2594530,"May 10, 2023",Virginia,Glen Allen,I-95 and I-295,0,1,0,0,0,2023-05-10
2595685,"May 10, 2023",Virginia,Chesapeake,700 Geneva Ave,0,1,0,0,0,2023-05-10
2593485,"May 9, 2023",Virginia,Rustburg,11400 block of Wards Rd,0,0,1,0,0,2023-05-09
2594634,"May 9, 2023",Virginia,Richmond,3300 block of Frank Rd,0,1,0,0,0,2023-05-09
2593442,"May 9, 2023",Virginia,Chesterfield,17700 Longhouse Ln,0,0,0,0,1,2023-05-09
2594551,"May 9, 2023",Virginia,Louisa,700 block of S Lakeshore Dr,1,0,0,0,1,2023-05-09
2599438,"May 9, 2023",Virginia,Pounding Mill,Pounding Mill Branch Rd,1,0,0,0,0,2023-05-09
2592595,"May 8, 2023",Virginia,Hampton,130 Doolittle Rd,0,1,0,0,1,2023-05-08
2592684,"May 8, 2023",Virginia,Roanoke,3836 Panorama Ave NW,1,0,0,0,1,2023-05-08
2590849,"May 7, 2023",Virginia,Falls Church,3800 block of S George Mason Dr,1,1,0,0,0,2023-05-07
2633875,"May 7, 2023",Virginia,Virginia Beach,5000 Cleveland St,0,2,0,0,0,2023-05-07
2591326,"May 7, 2023",Virginia,Portsmouth,2000 block of Camden Ave,0,1,0,0,0,2023-05-07
2590078,"May 6, 2023",Virginia,Yorktown,3600 block of Old Williamsburg Rd,1,0,0,0,5,2023-05-06
2590059,"May 6, 2023",Virginia,Portsmouth,1500 block of Darren Cir,0,1,0,0,0,2023-05-06
2590135,"May 6, 2023",Virginia,Hampton,597 Aberdeen Rd,2,0,0,0,0,2023-05-06
2592676,"May 6, 2023",Virginia,Stafford,115 Onville Rd,0,1,0,0,0,2023-05-06
2591335,"May 6, 2023",Virginia,Harrisonburg,1000 block of Old Furnace Rd,0,0,0,1,0,2023-05-06
2589497,"May 5, 2023",Virginia,Norfolk,5700 block of Chesapeake Blvd,0,1,0,0,0,2023-05-05
2589510,"May 5, 2023",Virginia,Suffolk,853 Carolina Rd,1,0,0,0,0,2023-05-05
2590147,"May 5, 2023",Virginia,Hampton,2100 block of E Pembroke Ave,1,0,0,0,1,2023-05-05
2588665,"May 4, 2023",Virginia,Richmond,200 block of Newbridge Cir,0,1,0,0,0,2023-05-04
2588758,"May 4, 2023",Virginia,Hampton,600 block of Celey St,1,1,0,0,0,2023-05-04
2589376,"May 4, 2023",Virginia,Hampton,2200 block of Kecoughtan Rd,0,1,0,0,1,2023-05-04
2587743,"May 3, 2023",Virginia,Richmond,1100 block of Richmond Hwy,1,0,0,0,2,2023-05-03
2587936,"May 2, 2023",Virginia,Norfolk,900 block of St Pauls Blvd,0,1,0,0,0,2023-05-02
2586849,"May 2, 2023",Virginia,Richmond,Rodney Rd and Dean Rd,0,0,0,1,1,2023-05-02
2586871,"May 2, 2023",Virginia,Waynesboro,840 King Ave,0,0,0,0,0,2023-05-02
2588804,"May 2, 2023",Virginia,Woodbridge,1650 Prince William Pkwy,0,0,0,0,1,2023-05-02
2586984,"May 1, 2023",Virginia,Saltville,2000 block of Saltville Hwy,0,1,0,0,0,2023-05-01
2586912,"May 1, 2023",Virginia,Lynchburg,1500 block of Floyd St,1,0,0,0,0,2023-05-01
2586056,"May 1, 2023",Virginia,Danville,1321 Piney Forest Rd,1,2,0,0,2,2023-05-01
2587897,"May 1, 2023",Virginia,Front Royal,4000 block of Remount Rd,0,0,1,0,0,2023-05-01
2585193,"April 30, 2023",Virginia,Richmond,3159 Midlothian Tpke,0,1,0,0,0,2023-04-30
2584318,"April 29, 2023",Virginia,Portsmouth,6263 Portsmouth Blvd,0,5,0,1,0,2023-04-29
2584377,"April 29, 2023",Virginia,Newport News,17th St and Terminal Ave,1,0,0,0,1,2023-04-29
2585195,"April 29, 2023",Virginia,Richmond,400 block of Calhoun St,0,1,0,0,0,2023-04-29
2584379,"April 29, 2023",Virginia,Newport News,500 block of Coral Ct,0,1,0,0,0,2023-04-29
2584375,"April 29, 2023",Virginia,Norfolk,3350 E Princess Anne Rd,1,0,0,0,0,2023-04-29
2585184,"April 29, 2023",Virginia,Virginia Beach,2200 block of Atlantic Ave,0,1,0,0,1,2023-04-29
2589008,"April 29, 2023",Virginia,Springfield,7200 Fullerton Rd,0,0,0,0,2,2023-04-29
2584383,"April 29, 2023",Virginia,Martinsville,54 W Church St,1,0,0,0,1,2023-04-29
2584625,"April 29, 2023",Virginia,Alexandria,8434 Frye Rd,0,1,0,0,0,2023-04-29
2583877,"April 28, 2023",Virginia,Richmond,1400 block of Minefee St,0,1,0,0,0,2023-04-28
2583897,"April 28, 2023",Virginia,Petersburg,1100 block of E Booker Cir,0,2,0,0,0,2023-04-28
2582801,"April 27, 2023",Virginia,Richmond,2200 block of Halifax Ave,1,2,0,0,1,2023-04-27
2582968,"April 27, 2023",Virginia,Roanoke,1700 block of Westview Ave SW,0,1,0,0,0,2023-04-27
2582779,"April 27, 2023",Virginia,Richmond,4314 Crutchfield St,0,2,0,0,1,2023-04-27
2582842,"April 27, 2023",Virginia,Chesapeake,1800 Liberty St,0,1,0,0,0,2023-04-27
2583889,"April 27, 2023",Virginia,Richmond,4000 Midlothian Turnpike,1,0,0,0,1,2023-04-27
2582675,"April 27, 2023",Virginia,Springfield,8514 Wild Spruce Dr,2,0,1,0,0,2023-04-27
2583906,"April 27, 2023",Virginia,Portsmouth,2200 block of Portsmouth Blvd,1,1,0,0,0,2023-04-27
2582817,"April 26, 2023",Virginia,Henrico,8700 block of Beacon Tree Ln,1,0,0,0,1,2023-04-26
2582319,"April 26, 2023",Virginia,Chesapeake,1235 Bainbridge Blvd,0,1,0,0,0,2023-04-26
2582090,"April 26, 2023",Virginia,Richmond,Chippenham Pkwy,0,1,0,0,0,2023-04-26
2582960,"April 26, 2023",Virginia,Roanoke,1600 block of Gilmer Ave NW,0,0,0,1,0,2023-04-26
2587844,"April 25, 2023",Virginia,Marion,134 Wilden St,0,0,0,0,1,2023-04-25
2581233,"April 25, 2023",Virginia,Galax,100 block of Calloway St,1,1,0,0,0,2023-04-25
2581218,"April 24, 2023",Virginia,Oak Hall,8210 Lankford Hwy,0,0,0,0,1,2023-04-24
2580688,"April 24, 2023",Virginia,Portsmouth,900 block of Amelia Ave,0,1,0,0,0,2023-04-24
2580268,"April 24, 2023",Virginia,Petersburg,20 block of Leavenworth St,1,0,0,0,0,2023-04-24
2890315,"April 23, 2023",Virginia,Petersburg,20 block of Leavenworth St,1,0,0,0,0,2023-04-23
2579821,"April 23, 2023",Virginia,Roanoke,114 Campbell Ave SE,1,2,0,0,1,2023-04-23
2579863,"April 23, 2023",Virginia,Portsmouth,30 block of Prospect Pkwy,0,1,0,0,0,2023-04-23
2580230,"April 23, 2023",Virginia,Henrico (Highland Springs),700 block of Pleasant St,1,0,0,0,1,2023-04-23
2580264,"April 23, 2023",Virginia,Richmond,3800 block of North Ave,0,1,0,0,0,2023-04-23
2579852,"April 23, 2023",Virginia,Norfolk,900 block of Bagnall Rd,1,0,0,0,0,2023-04-23
2579831,"April 22, 2023",Virginia,Richmond,3100 block of 3rd Ave,0,0,0,1,0,2023-04-22
2578636,"April 22, 2023",Virginia,Hampton,300 block of Woodland Rd,0,1,0,1,1,2023-04-22
2578700,"April 22, 2023",Virginia,Norfolk,Campostella Rd and Wilson Rd,0,1,0,0,0,2023-04-22
2579846,"April 22, 2023",Virginia,Richmond,3700 block of Whitlock Ave,1,0,0,0,1,2023-04-22
2578628,"April 22, 2023",Virginia,Richmond,1800 block of R St,1,0,0,0,0,2023-04-22
2580325,"April 22, 2023",Virginia,Evington,600 block of Pacoman Rd,1,1,0,0,0,2023-04-22
2578190,"April 21, 2023",Virginia,Roanoke,700 block of Tazewell Ave SE,0,1,0,0,0,2023-04-21
2578759,"April 21, 2023",Virginia,Cana,Little Bear Trail and US-52,1,0,0,0,1,2023-04-21
2578630,"April 21, 2023",Virginia,Henrico,4700 Millers Ln,0,1,0,0,0,2023-04-21
2578235,"April 21, 2023",Virginia,Portsmouth,1900 block of Elm Ave,0,1,0,0,0,2023-04-21
2589630,"April 21, 2023",Virginia,Carrsville,N/A,1,0,0,0,1,2023-04-21
2580557,"April 20, 2023",Virginia,Winchester,370 Fromans Rd,2,0,0,0,1,2023-04-20
2578230,"April 20, 2023",Virginia,Hampton,100 block of Pine Chapel Rd,0,1,0,0,0,2023-04-20
2576978,"April 19, 2023",Virginia,Richmond,3400 block of Walmsley Blvd,0,1,0,0,0,2023-04-19
2576854,"April 19, 2023",Virginia,Triangle,3500 block of Wharf Ln,0,1,0,0,2,2023-04-19
2576949,"April 19, 2023",Virginia,Suffolk,100 block of S 10th St,0,3,0,0,0,2023-04-19
2576963,"April 19, 2023",Virginia,Richmond,3200 block of Decatur St,1,0,1,0,0,2023-04-19
2575990,"April 18, 2023",Virginia,Petersburg,Virginia Ave and Melville St,0,1,0,0,0,2023-04-18
2575093,"April 17, 2023",Virginia,Falls Church (Baileys Crossroads),Bellview Dr and Glen Carlyn Dr,0,1,0,0,0,2023-04-17
2574250,"April 17, 2023",Virginia,Alexandria,3023 Duke St,0,1,0,0,1,2023-04-17
2575846,"April 17, 2023",Virginia,Virginia Beach,4700 block of Deerfield Ln,0,1,0,0,0,2023-04-17
2574743,"April 17, 2023",Virginia,Richmond,3500 block of Stuart Ave,1,0,0,0,1,2023-04-17
3117117,"April 17, 2023",Virginia,Roanoke,N/A,1,0,0,0,1,2023-04-17
2574069,"April 16, 2023",Virginia,Alexandria,200 block of S Whiting St,0,1,0,0,0,2023-04-16
2574716,"April 16, 2023",Virginia,Richmond,3200 block of Redd St,1,0,0,0,0,2023-04-16
2574689,"April 16, 2023",Virginia,Roanoke,1410 Grandin Rd SW,1,0,0,0,1,2023-04-16
2574727,"April 16, 2023",Virginia,Richmond,5600 block of Petoskey Ave,1,0,0,0,0,2023-04-16
2573880,"April 16, 2023",Virginia,Norfolk,1900 block of E Ocean View Ave,1,0,0,0,1,2023-04-16
2573872,"April 15, 2023",Virginia,Gladys,7914 Lewis Ford Rd,0,1,0,0,2,2023-04-15
2573149,"April 15, 2023",Virginia,Chesapeake,2000 block of Linster St,0,1,0,0,0,2023-04-15
2573082,"April 15, 2023",Virginia,Richmond,N/A,0,1,0,0,0,2023-04-15
2573887,"April 15, 2023",Virginia,Richmond,3200 block of Meadowdale Blvd,0,1,0,0,0,2023-04-15
2573074,"April 15, 2023",Virginia,Hampton,I-64 and S Mallory St,0,1,0,0,1,2023-04-15
2572942,"April 15, 2023",Virginia,Harrisonburg,2300 block of Newberry Lane,2,0,0,0,1,2023-04-15
2572105,"April 14, 2023",Virginia,Richmond,5700 block of Crenshaw Rd,1,0,0,0,1,2023-04-14
2573061,"April 14, 2023",Virginia,Amelia Court House,15200 block of Poor House Rd,0,0,1,0,0,2023-04-14
2571632,"April 13, 2023",Virginia,Virginia Beach,5600 block of New Colony Dr,2,1,0,0,0,2023-04-13
2571405,"April 13, 2023",Virginia,Richmond,2300 block of Ambrose St,0,1,0,0,0,2023-04-13
2571258,"April 13, 2023",Virginia,Richmond,2400 block of Whitcomb St,0,1,0,0,0,2023-04-13
2571441,"April 13, 2023",Virginia,Alexandria,300 block of S Reynolds St,0,1,0,0,0,2023-04-13
2572108,"April 13, 2023",Virginia,Emporia,Cartwright Ct,0,1,0,0,1,2023-04-13
2573153,"April 13, 2023",Virginia,Alexandria,2500 block of Fairhaven Ave,1,0,0,0,4,2023-04-13
2571630,"April 13, 2023",Virginia,Virginia Beach,3700 block of Whitney Ct,1,0,0,0,0,2023-04-13
2570444,"April 11, 2023",Virginia,Richmond,1600 block of Gay St,1,0,0,0,0,2023-04-11
2569800,"April 11, 2023",Virginia,Petersburg,4010 J Mitchell Jones Dr,0,1,0,0,0,2023-04-11
2569893,"April 11, 2023",Virginia,Portsmouth,3014 Turnpike Rd,1,0,0,0,2,2023-04-11
2570692,"April 11, 2023",Virginia,Catlett,3494 Catlett Rd,0,1,0,0,1,2023-04-11
2569730,"April 10, 2023",Virginia,Lynchburg,7612 Timberlake Rd,0,1,0,0,1,2023-04-10
2569079,"April 10, 2023",Virginia,Roanoke,1600 block of Salem Ave SW,0,3,0,0,0,2023-04-10
2569105,"April 10, 2023",Virginia,Marion,Remington Ln,1,0,0,0,1,2023-04-10
2568442,"April 9, 2023",Virginia,Richmond,1915 Mechanicsville Turnpike,1,0,0,0,1,2023-04-09
2954268,"April 9, 2023",Virginia,Marion,Remington Ln,1,0,0,0,1,2023-04-09
2569792,"April 8, 2023",Virginia,Java,100 block of Glenn Brown Rd,0,1,0,0,1,2023-04-08
2567083,"April 8, 2023",Virginia,Norfolk,711 E Virginia Beach Blvd,1,0,0,0,3,2023-04-08
2566590,"April 7, 2023",Virginia,Newport News,3000 block of Madison Ave,1,0,0,0,1,2023-04-07
2566504,"April 7, 2023",Virginia,Alexandria (Franconia),King Centre Dr and Barclay Dr,0,1,0,0,0,2023-04-07
2566665,"April 7, 2023",Virginia,Suffolk,300 block of Beech St,1,0,0,0,1,2023-04-07
2566596,"April 7, 2023",Virginia,Virginia Beach,5266 Princess Anne Rd,1,0,0,0,1,2023-04-07
2566653,"April 7, 2023",Virginia,Marion,1413 N Main St,0,1,0,0,1,2023-04-07
2565971,"April 6, 2023",Virginia,Martinsville,1446 Fayette St,0,1,0,0,1,2023-04-06
2565833,"April 6, 2023",Virginia,Stafford,Ashley Ct,0,1,0,1,2,2023-04-06
2566582,"April 6, 2023",Virginia,Newport News,1200 block of 26th St,1,0,0,0,0,2023-04-06
2565988,"April 6, 2023",Virginia,Norfolk,6400 block of Faraday Ct,1,0,0,0,0,2023-04-06
2566573,"April 6, 2023",Virginia,Petersburg,2381 Navajo Ct,0,1,0,0,1,2023-04-06
2565227,"April 5, 2023",Virginia,Roanoke,2500 block of Shenandoah Ave NW,0,1,0,0,0,2023-04-05
2565144,"April 5, 2023",Virginia,Norfolk,6200 block of Alexander St,1,0,0,0,0,2023-04-05
2565974,"April 5, 2023",Virginia,Danville,3415 Riverside Dr,0,1,0,0,2,2023-04-05
2565416,"April 5, 2023",Virginia,Quantico,I-95 and Russell Rd,1,0,0,1,1,2023-04-05
2565404,"April 5, 2023",Virginia,Virginia Beach,700 block of Lake Edward Dr,0,4,0,0,0,2023-04-05
2565980,"April 5, 2023",Virginia,Hampton,1300 block of W Queen St,0,2,0,0,0,2023-04-05
2565310,"April 5, 2023",Virginia,Suffolk,900 block of Brook Ave,1,0,0,0,1,2023-04-05
2565229,"April 4, 2023",Virginia,Roanoke,N/A,0,1,0,0,0,2023-04-04
2564499,"April 4, 2023",Virginia,Axton,1000 Irisburg Rd,0,1,0,0,1,2023-04-04
2564688,"April 4, 2023",Virginia,Reston,Isaac Newton Square S and Wiehle Ave,0,1,0,0,0,2023-04-04
2564684,"April 4, 2023",Virginia,Alexandria,6300 S Kings Hwy,0,1,0,0,0,2023-04-04
2563741,"April 3, 2023",Virginia,Newport News,12800 block of Jefferson Ave,0,1,0,0,0,2023-04-03
2564496,"April 3, 2023",Virginia,Harrisonburg,N/A,0,1,0,0,0,2023-04-03
2563836,"April 3, 2023",Virginia,Richmond,1000 block of Mosby St,1,0,0,0,0,2023-04-03
2563452,"April 3, 2023",Virginia,Richmond,5900 block of Thorndale Ln,0,1,0,0,0,2023-04-03
2563768,"April 3, 2023",Virginia,Hampton,4800 block of Threechopt Rd,0,3,0,0,1,2023-04-03
2563734,"April 3, 2023",Virginia,Portsmouth,2500 block of Ash St,1,0,0,0,0,2023-04-03
2563485,"April 2, 2023",Virginia,South Boston,Llewellyn Ave and College St,0,2,0,0,1,2023-04-02
2563460,"April 2, 2023",Virginia,Petersburg,1900 block of Varina Ave,0,3,0,1,1,2023-04-02
2563450,"April 2, 2023",Virginia,Hopewell,2300 block of Atlantic St,0,1,0,0,0,2023-04-02
2562668,"April 2, 2023",Virginia,Sterling,21100 Dulles Town Cir,0,0,0,1,0,2023-04-02
2563747,"April 2, 2023",Virginia,Hampton,8500 block of Orcutt Ave,0,1,0,0,0,2023-04-02
2562249,"April 1, 2023",Virginia,Portsmouth,N/A,0,1,0,0,0,2023-04-01
2561705,"March 31, 2023",Virginia,Norfolk,700 block of Ballentine Blvd,0,1,0,0,0,2023-03-31
2561676,"March 31, 2023",Virginia,Manassas,8820 Rixlew Ln,0,0,0,0,1,2023-03-31
2561665,"March 31, 2023",Virginia,Portsmouth,1100 block of Virginia Ave,0,1,0,0,0,2023-03-31
2561390,"March 31, 2023",Virginia,Richmond,1100 block of Evergreen Ave,1,0,1,0,0,2023-03-31
2560514,"March 30, 2023",Virginia,Glen Allen,9700 block of Virginia Centerway Pl,0,3,0,0,0,2023-03-30
2890117,"March 30, 2023",Virginia,Norfolk,E Little Creek Rd,0,1,0,0,1,2023-03-30
2560601,"March 30, 2023",Virginia,Richmond,4600 block of Melody Ct,0,1,0,0,0,2023-03-30
2558951,"March 29, 2023",Virginia,Virginia Beach,4960 Haygood Rd,0,0,0,0,1,2023-03-29
2558974,"March 29, 2023",Virginia,Pilgrims Knob,14555 Desmond River Rd,0,0,0,0,1,2023-03-29
2559014,"March 29, 2023",Virginia,Roanoke,2000 block of Hanover Ave NW,0,1,0,0,0,2023-03-29
2557983,"March 28, 2023",Virginia,Richmond,5400 block of Mason Manor Dr,0,3,0,0,0,2023-03-28
2559002,"March 28, 2023",Virginia,Roanoke,2800 block of Meadows St NW,0,2,0,0,1,2023-03-28
2562263,"March 28, 2023",Virginia,Arlington,100 block of N Thomas St,1,0,0,0,1,2023-03-28
2558178,"March 28, 2023",Virginia,Richmond,5900 block of Thorndale Ln,0,1,0,0,0,2023-03-28
2556023,"March 27, 2023",Virginia,Portsmouth,3800 block of Headwind Ln,0,1,0,0,1,2023-03-27
2556406,"March 27, 2023",Virginia,Richmond,6619 Midlothian Turnpike,0,2,0,0,0,2023-03-27
2556411,"March 27, 2023",Virginia,Richmond,S 2nd St and Browns Island Way,0,1,0,0,0,2023-03-27
2561404,"March 27, 2023",Virginia,Newport News,4101 Washington Ave,1,0,0,0,0,2023-03-27
2588739,"March 26, 2023",Virginia,Norfolk,4600 block of Mayflower Rd,0,1,0,0,1,2023-03-26
2555014,"March 26, 2023",Virginia,Woodbridge,13000 block of Kitty Hawk Way,0,1,0,0,1,2023-03-26
2556253,"March 26, 2023",Virginia,Fredericksburg,400 block of Chadwick Ct,1,0,0,0,2,2023-03-26
2555383,"March 26, 2023",Virginia,Hampton,200 block of Breckenridge Ct,0,1,0,0,0,2023-03-26
2555018,"March 26, 2023",Virginia,Dumfries,17005 Dumfries Rd,0,1,0,0,0,2023-03-26
2554477,"March 25, 2023",Virginia,Fairfax,10404 Viera Ln,1,0,0,0,1,2023-03-25
2555993,"March 25, 2023",Virginia,Gloucester,7000 block of Ark Rd,0,0,1,0,0,2023-03-25
